x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.176915216528073,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.3979028475683,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.3979028475683,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.3979028475683,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.19739535452933,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.3979028475683,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.19739535452933,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.3979028475683,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.93043027964234,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.3979028475683,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.3979028475683,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.3979028475683,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.3979028475683,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.3979028475683,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.93043027964234,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.3620094962484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
